memory_length,nb_attractors,min_attractors,max_attractors,eta,tick
436, 41, 28, 45, 0.041029411764705925, 0
435, 41, 28, 45, 0.041029411764705925, 0
434, 41, 28, 45, 0.041029411764705925, 0
433, 41, 28, 45, 0.041029411764705925, 0
432, 41, 28, 45, 0.041029411764705925, 0
431, 41, 28, 45, 0.041029411764705925, 0
430, 41, 28, 45, 0.041029411764705925, 0
429, 41, 28, 45, 0.041029411764705925, 0
428, 41, 28, 45, 0.041029411764705925, 0
427, 41, 28, 45, 0.041029411764705925, 0
426, 41, 28, 45, 0.041029411764705925, 0
425, 41, 28, 45, 0.041029411764705925, 0
424, 41, 28, 45, 0.041029411764705925, 0
423, 41, 28, 45, 0.041029411764705925, 0
422, 41, 28, 45, 0.041029411764705925, 0
421, 41, 28, 45, 0.041029411764705925, 0
420, 41, 28, 45, 0.041029411764705925, 0
419, 41, 28, 45, 0.041029411764705925, 0
418, 41, 28, 45, 0.041029411764705925, 0
417, 41, 28, 45, 0.041029411764705925, 0
416, 41, 28, 41, 0.007500000000000007, 0
415, 41, 28, 41, 0.007500000000000007, 0
414, 41, 28, 41, 0.007500000000000007, 0
413, 41, 28, 41, 0.007500000000000007, 0
412, 41, 28, 41, 0.007500000000000007, 0
411, 41, 28, 41, 0.007500000000000007, 0
410, 41, 28, 41, 0.007500000000000007, 0
409, 41, 28, 41, 0.007500000000000007, 0
408, 41, 28, 41, 0.007500000000000007, 0
407, 41, 28, 41, 0.007500000000000007, 0
406, 41, 28, 41, 0.007500000000000007, 0
405, 41, 28, 41, 0.007500000000000007, 0
404, 41, 28, 41, 0.007500000000000007, 0
403, 41, 28, 41, 0.007500000000000007, 0
402, 41, 28, 41, 0.007500000000000007, 0
401, 41, 28, 41, 0.007500000000000007, 0
400, 41, 28, 41, 0.007500000000000007, 0
399, 41, 28, 41, 0.007500000000000007, 0
398, 41, 28, 41, 0.007500000000000007, 0
397, 41, 28, 41, 0.007500000000000007, 0
396, 41, 28, 41, 0.007500000000000007, 0
395, 41, 28, 41, 0.007500000000000007, 0
394, 41, 28, 41, 0.007500000000000007, 0
393, 41, 28, 41, 0.007500000000000007, 0
392, 41, 28, 41, 0.007500000000000007, 0
391, 41, 28, 41, 0.007500000000000007, 0
390, 41, 28, 41, 0.007500000000000007, 0
389, 41, 28, 41, 0.007500000000000007, 0
388, 41, 28, 41, 0.007500000000000007, 0
387, 41, 28, 41, 0.007500000000000007, 0
386, 41, 28, 41, 0.007500000000000007, 0
385, 41, 28, 41, 0.007500000000000007, 0
384, 41, 28, 41, 0.007500000000000007, 0
383, 41, 28, 41, 0.007500000000000007, 0
382, 41, 28, 41, 0.007500000000000007, 0
381, 41, 28, 41, 0.007500000000000007, 0
380, 41, 28, 41, 0.007500000000000007, 0
379, 41, 28, 41, 0.007500000000000007, 0
378, 41, 28, 41, 0.007500000000000007, 0
377, 41, 28, 41, 0.007500000000000007, 0
376, 41, 28, 41, 0.007500000000000007, 0
375, 41, 28, 41, 0.007500000000000007, 0
374, 41, 28, 41, 0.007500000000000007, 0
373, 41, 28, 41, 0.007500000000000007, 0
372, 41, 28, 41, 0.007500000000000007, 0
371, 41, 28, 41, 0.007500000000000007, 0
370, 41, 28, 41, 0.007500000000000007, 0
369, 41, 28, 41, 0.007500000000000007, 0
368, 41, 28, 41, 0.007500000000000007, 0
367, 41, 28, 41, 0.007500000000000007, 0
366, 41, 28, 41, 0.007500000000000007, 0
365, 41, 28, 41, 0.007500000000000007, 0
364, 41, 28, 41, 0.007500000000000007, 0
363, 41, 28, 41, 0.007500000000000007, 0
362, 41, 28, 41, 0.007500000000000007, 0
361, 41, 28, 41, 0.007500000000000007, 0
360, 41, 28, 41, 0.007500000000000007, 0
359, 41, 28, 41, 0.007500000000000007, 0
358, 41, 28, 41, 0.007500000000000007, 0
357, 41, 28, 41, 0.007500000000000007, 0
356, 41, 28, 41, 0.007500000000000007, 0
355, 41, 28, 41, 0.007500000000000007, 0
354, 41, 28, 41, 0.007500000000000007, 0
353, 41, 28, 41, 0.007500000000000007, 0
352, 41, 28, 41, 0.007500000000000007, 0
351, 41, 28, 41, 0.007500000000000007, 0
350, 41, 28, 41, 0.007500000000000007, 0
349, 41, 28, 41, 0.007500000000000007, 0
348, 41, 28, 41, 0.007500000000000007, 0
347, 41, 28, 41, 0.007500000000000007, 0
346, 41, 28, 41, 0.007500000000000007, 0
345, 41, 28, 41, 0.007500000000000007, 0
344, 41, 28, 41, 0.007500000000000007, 0
343, 41, 28, 41, 0.007500000000000007, 0
342, 41, 28, 41, 0.007500000000000007, 0
341, 41, 28, 41, 0.007500000000000007, 0
340, 41, 28, 41, 0.007500000000000007, 0
339, 41, 28, 41, 0.007500000000000007, 0
338, 41, 28, 41, 0.007500000000000007, 0
337, 41, 28, 41, 0.007500000000000007, 0
336, 41, 28, 41, 0.007500000000000007, 0
335, 41, 28, 41, 0.007500000000000007, 0
334, 41, 28, 41, 0.007500000000000007, 0
333, 41, 28, 41, 0.007500000000000007, 0
332, 41, 28, 41, 0.007500000000000007, 0
331, 41, 28, 41, 0.007500000000000007, 0
330, 41, 28, 41, 0.007500000000000007, 0
329, 41, 28, 41, 0.007500000000000007, 0
328, 41, 28, 41, 0.007500000000000007, 0
327, 41, 28, 41, 0.007500000000000007, 0
326, 41, 28, 41, 0.007500000000000007, 0
325, 41, 28, 41, 0.007500000000000007, 0
324, 41, 28, 41, 0.007500000000000007, 0
323, 41, 28, 41, 0.007500000000000007, 0
322, 41, 28, 41, 0.007500000000000007, 0
321, 41, 28, 41, 0.007500000000000007, 0
320, 41, 28, 41, 0.007500000000000007, 0
319, 41, 28, 41, 0.007500000000000007, 0
318, 41, 28, 41, 0.007500000000000007, 0
317, 41, 28, 41, 0.007500000000000007, 0
316, 41, 28, 41, 0.007500000000000007, 0
315, 41, 28, 41, 0.007500000000000007, 0
314, 41, 28, 41, 0.007500000000000007, 0
313, 41, 28, 41, 0.007500000000000007, 0
312, 41, 28, 41, 0.007500000000000007, 0
311, 41, 28, 41, 0.007500000000000007, 0
310, 41, 28, 41, 0.007500000000000007, 0
309, 41, 28, 41, 0.007500000000000007, 0
308, 41, 28, 41, 0.007500000000000007, 0
307, 41, 28, 41, 0.007500000000000007, 0
306, 41, 28, 41, 0.007500000000000007, 0
305, 41, 28, 41, 0.007500000000000007, 0
304, 41, 28, 41, 0.007500000000000007, 0
303, 41, 28, 41, 0.007500000000000007, 0
302, 41, 28, 41, 0.007500000000000007, 0
301, 41, 28, 41, 0.007500000000000007, 0
300, 41, 28, 41, 0.007500000000000007, 0
299, 41, 28, 41, 0.007500000000000007, 0
298, 41, 28, 41, 0.007500000000000007, 0
297, 41, 28, 41, 0.007500000000000007, 0
296, 41, 28, 41, 0.007500000000000007, 0
295, 41, 28, 41, 0.007500000000000007, 0
294, 41, 28, 41, 0.007500000000000007, 0
293, 41, 28, 41, 0.007500000000000007, 0
292, 41, 28, 41, 0.007500000000000007, 0
291, 41, 28, 41, 0.007500000000000007, 0
290, 41, 28, 41, 0.007500000000000007, 0
289, 41, 41, 41, 0.15, 0
288, 41, 41, 41, 0.15, 0
287, 41, 41, 41, 0.15, 0
286, 41, 41, 41, 0.15, 0
285, 41, 41, 41, 0.15, 0
284, 41, 41, 41, 0.15, 0
283, 41, 41, 41, 0.15, 0
282, 41, 41, 41, 0.15, 0
281, 41, 41, 41, 0.15, 0
280, 41, 41, 41, 0.15, 0
279, 41, 41, 41, 0.15, 0
278, 41, 41, 41, 0.15, 0
277, 41, 41, 41, 0.15, 0
276, 41, 41, 41, 0.15, 0
275, 41, 41, 41, 0.15, 0
274, 41, 41, 41, 0.15, 0
273, 41, 41, 41, 0.15, 0
272, 41, 41, 41, 0.15, 0
271, 41, 41, 41, 0.15, 0
270, 41, 41, 41, 0.15, 0
269, 41, 41, 41, 0.15, 0
268, 41, 41, 41, 0.15, 0
267, 41, 41, 41, 0.15, 0
266, 41, 41, 41, 0.15, 0
265, 41, 41, 41, 0.15, 0
264, 41, 41, 41, 0.15, 0
263, 41, 41, 41, 0.15, 0
262, 41, 41, 41, 0.15, 0
261, 41, 41, 41, 0.15, 0
260, 41, 41, 41, 0.15, 0
259, 41, 41, 41, 0.15, 0
258, 41, 41, 41, 0.15, 0
257, 41, 41, 41, 0.15, 0
256, 41, 41, 41, 0.15, 0
255, 41, 41, 41, 0.15, 0
254, 41, 41, 41, 0.15, 0
253, 41, 41, 41, 0.15, 0
252, 41, 41, 41, 0.15, 0
251, 41, 41, 41, 0.15, 0
250, 41, 41, 41, 0.15, 0
249, 41, 41, 41, 0.15, 0
248, 41, 41, 41, 0.15, 0
247, 41, 41, 41, 0.15, 0
246, 41, 41, 41, 0.15, 0
245, 41, 41, 41, 0.15, 0
244, 41, 41, 41, 0.15, 0
243, 41, 41, 41, 0.15, 0
242, 41, 41, 41, 0.15, 0
241, 41, 41, 41, 0.15, 0
240, 41, 41, 41, 0.15, 0
239, 41, 41, 41, 0.15, 0
238, 41, 41, 41, 0.15, 0
237, 41, 41, 41, 0.15, 0
236, 41, 41, 41, 0.15, 0
235, 41, 41, 41, 0.15, 0
234, 41, 41, 41, 0.15, 0
233, 41, 41, 41, 0.15, 0
232, 41, 41, 41, 0.15, 0
231, 41, 41, 41, 0.15, 0
230, 41, 41, 41, 0.15, 0
229, 41, 41, 41, 0.15, 0
228, 41, 41, 41, 0.15, 0
227, 41, 41, 41, 0.15, 0
226, 41, 41, 41, 0.15, 0
225, 41, 41, 41, 0.15, 0
224, 41, 41, 41, 0.15, 0
223, 41, 41, 41, 0.15, 0
222, 41, 41, 41, 0.15, 0
221, 41, 41, 41, 0.15, 0
220, 41, 41, 41, 0.15, 0
219, 41, 41, 41, 0.15, 0
218, 41, 41, 41, 0.15, 0
217, 41, 41, 41, 0.15, 0
216, 41, 41, 41, 0.15, 0
215, 41, 41, 41, 0.15, 0
214, 41, 41, 41, 0.15, 0
213, 41, 41, 41, 0.15, 0
212, 41, 41, 41, 0.15, 0
211, 41, 41, 41, 0.15, 0
210, 41, 41, 41, 0.15, 0
209, 41, 41, 41, 0.15, 0
208, 41, 41, 41, 0.15, 0
207, 41, 41, 41, 0.15, 0
206, 41, 41, 41, 0.15, 0
205, 41, 41, 41, 0.15, 0
204, 41, 41, 41, 0.15, 0
203, 41, 41, 41, 0.15, 0
202, 41, 41, 41, 0.15, 0
201, 41, 41, 41, 0.15, 0
200, 41, 41, 41, 0.15, 0
199, 41, 41, 41, 0.15, 0
198, 41, 41, 41, 0.15, 0
197, 41, 41, 41, 0.15, 0
196, 41, 41, 41, 0.15, 0
195, 41, 41, 41, 0.15, 0
194, 41, 41, 41, 0.15, 0
193, 41, 41, 41, 0.15, 0
192, 41, 41, 41, 0.15, 0
191, 41, 41, 41, 0.15, 0
190, 41, 41, 41, 0.15, 0
189, 41, 41, 41, 0.15, 0
188, 41, 41, 41, 0.15, 0
187, 41, 41, 41, 0.15, 0
186, 41, 41, 41, 0.15, 0
185, 41, 41, 41, 0.15, 0
184, 41, 41, 41, 0.15, 0
183, 41, 41, 41, 0.15, 0
182, 41, 41, 41, 0.15, 0
181, 41, 41, 41, 0.15, 0
180, 41, 41, 41, 0.15, 0
179, 41, 41, 41, 0.15, 0
178, 41, 41, 41, 0.15, 0
177, 41, 41, 41, 0.15, 0
176, 41, 41, 41, 0.15, 0
175, 41, 41, 41, 0.15, 0
174, 41, 41, 41, 0.15, 0
173, 41, 41, 41, 0.15, 0
172, 41, 41, 41, 0.15, 0
171, 41, 41, 41, 0.15, 0
170, 41, 41, 41, 0.15, 0
169, 41, 41, 41, 0.15, 0
168, 41, 41, 41, 0.15, 0
167, 41, 41, 41, 0.15, 0
166, 41, 41, 41, 0.15, 0
165, 41, 41, 41, 0.15, 0
164, 45, 41, 45, 0.007500000000000062, 0
163, 45, 41, 45, 0.007500000000000062, 0
162, 45, 41, 45, 0.007500000000000062, 0
161, 29, 29, 45, 0.15000000000000002, 0
160, 41, 29, 45, 0.043125000000000024, 0
159, 41, 29, 45, 0.043125000000000024, 0
308, 41, 29, 45, 0.043125000000000024, 1
307, 41, 29, 45, 0.043125000000000024, 0
306, 41, 29, 45, 0.043125000000000024, 0
305, 41, 29, 45, 0.043125000000000024, 0
304, 41, 29, 45, 0.043125000000000024, 0
303, 41, 29, 45, 0.043125000000000024, 0
302, 41, 29, 45, 0.043125000000000024, 0
301, 41, 29, 45, 0.043125000000000024, 0
300, 41, 29, 45, 0.043125000000000024, 0
299, 41, 29, 45, 0.043125000000000024, 0
298, 41, 29, 45, 0.043125000000000024, 0
297, 41, 29, 45, 0.043125000000000024, 0
296, 41, 29, 45, 0.043125000000000024, 0
295, 41, 29, 45, 0.043125000000000024, 0
294, 41, 29, 45, 0.043125000000000024, 0
293, 41, 29, 45, 0.043125000000000024, 0
292, 41, 29, 45, 0.043125000000000024, 0
291, 41, 29, 45, 0.043125000000000024, 0
290, 41, 29, 45, 0.043125000000000024, 0
289, 41, 29, 45, 0.043125000000000024, 0
288, 41, 29, 45, 0.043125000000000024, 0
287, 41, 29, 45, 0.043125000000000024, 0
286, 41, 29, 45, 0.043125000000000024, 0
285, 41, 29, 45, 0.043125000000000024, 0
284, 41, 29, 45, 0.043125000000000024, 0
283, 41, 29, 45, 0.043125000000000024, 0
282, 41, 29, 45, 0.043125000000000024, 0
281, 41, 29, 45, 0.043125000000000024, 0
280, 41, 29, 45, 0.043125000000000024, 0
279, 41, 29, 45, 0.043125000000000024, 0
278, 41, 29, 45, 0.043125000000000024, 0
277, 41, 29, 45, 0.043125000000000024, 0
276, 41, 29, 45, 0.043125000000000024, 0
275, 41, 29, 45, 0.043125000000000024, 0
274, 41, 29, 45, 0.043125000000000024, 0
273, 41, 29, 45, 0.043125000000000024, 0
272, 41, 29, 45, 0.043125000000000024, 0
271, 41, 29, 45, 0.043125000000000024, 0
270, 41, 29, 45, 0.043125000000000024, 0
269, 41, 29, 45, 0.043125000000000024, 0
268, 41, 29, 45, 0.043125000000000024, 0
267, 41, 29, 45, 0.043125000000000024, 0
266, 41, 29, 45, 0.043125000000000024, 0
265, 41, 29, 45, 0.043125000000000024, 0
264, 41, 29, 45, 0.043125000000000024, 0
263, 41, 29, 45, 0.043125000000000024, 0
262, 41, 29, 45, 0.043125000000000024, 0
261, 41, 29, 45, 0.043125000000000024, 0
260, 41, 29, 45, 0.043125000000000024, 0
259, 41, 29, 45, 0.043125000000000024, 0
258, 41, 29, 45, 0.043125000000000024, 0
257, 41, 29, 45, 0.043125000000000024, 0
256, 41, 29, 45, 0.043125000000000024, 0
255, 41, 29, 45, 0.043125000000000024, 0
254, 41, 29, 45, 0.043125000000000024, 0
253, 41, 29, 45, 0.043125000000000024, 0
252, 41, 29, 45, 0.043125000000000024, 0
251, 41, 29, 45, 0.043125000000000024, 0
250, 41, 29, 45, 0.043125000000000024, 0
249, 41, 29, 45, 0.043125000000000024, 0
248, 41, 29, 45, 0.043125000000000024, 0
247, 41, 29, 45, 0.043125000000000024, 0
246, 41, 29, 45, 0.043125000000000024, 0
245, 41, 29, 45, 0.043125000000000024, 0
244, 41, 29, 45, 0.043125000000000024, 0
243, 41, 29, 45, 0.043125000000000024, 0
242, 41, 29, 45, 0.043125000000000024, 0
241, 41, 29, 45, 0.043125000000000024, 0
240, 41, 29, 45, 0.043125000000000024, 0
239, 41, 29, 45, 0.043125000000000024, 0
238, 41, 29, 45, 0.043125000000000024, 0
237, 41, 29, 45, 0.043125000000000024, 0
236, 41, 29, 45, 0.043125000000000024, 0
235, 41, 29, 45, 0.043125000000000024, 0
234, 41, 29, 45, 0.043125000000000024, 0
233, 41, 29, 45, 0.043125000000000024, 0
232, 41, 29, 45, 0.043125000000000024, 0
231, 41, 29, 45, 0.043125000000000024, 0
230, 41, 29, 45, 0.043125000000000024, 0
229, 41, 29, 45, 0.043125000000000024, 0
228, 41, 29, 45, 0.043125000000000024, 0
227, 41, 29, 45, 0.043125000000000024, 0
226, 41, 29, 45, 0.043125000000000024, 0
225, 41, 29, 45, 0.043125000000000024, 0
224, 41, 29, 45, 0.043125000000000024, 0
223, 41, 29, 45, 0.043125000000000024, 0
372, 41, 29, 45, 0.043125000000000024, 1
371, 41, 29, 45, 0.043125000000000024, 0
370, 41, 29, 45, 0.043125000000000024, 0
369, 41, 29, 45, 0.043125000000000024, 0
368, 41, 29, 45, 0.043125000000000024, 0
367, 41, 29, 45, 0.043125000000000024, 0
366, 41, 29, 45, 0.043125000000000024, 0
365, 41, 29, 45, 0.043125000000000024, 0
364, 41, 29, 45, 0.043125000000000024, 0
363, 41, 29, 45, 0.043125000000000024, 0
362, 41, 29, 45, 0.043125000000000024, 0
361, 41, 29, 45, 0.043125000000000024, 0
360, 41, 29, 45, 0.043125000000000024, 0
359, 41, 29, 45, 0.043125000000000024, 0
358, 41, 29, 45, 0.043125000000000024, 0
357, 41, 29, 45, 0.043125000000000024, 0
356, 41, 29, 45, 0.043125000000000024, 0
355, 41, 29, 45, 0.043125000000000024, 0
354, 41, 29, 45, 0.043125000000000024, 0
353, 41, 29, 45, 0.043125000000000024, 0
352, 41, 29, 45, 0.043125000000000024, 0
351, 41, 29, 45, 0.043125000000000024, 0
350, 41, 29, 45, 0.043125000000000024, 0
349, 41, 29, 45, 0.043125000000000024, 0
348, 41, 29, 45, 0.043125000000000024, 0
347, 41, 29, 45, 0.043125000000000024, 0
346, 41, 29, 45, 0.043125000000000024, 0
345, 41, 29, 45, 0.043125000000000024, 0
344, 41, 29, 45, 0.043125000000000024, 0
343, 41, 29, 45, 0.043125000000000024, 0
342, 41, 29, 45, 0.043125000000000024, 0
341, 41, 29, 45, 0.043125000000000024, 0
340, 41, 29, 45, 0.043125000000000024, 0
339, 41, 29, 45, 0.043125000000000024, 0
338, 41, 29, 45, 0.043125000000000024, 0
337, 41, 29, 45, 0.043125000000000024, 0
336, 41, 29, 45, 0.043125000000000024, 0
335, 41, 29, 45, 0.043125000000000024, 0
334, 41, 29, 45, 0.043125000000000024, 0
333, 41, 29, 45, 0.043125000000000024, 0
332, 41, 29, 45, 0.043125000000000024, 0
331, 41, 29, 45, 0.043125000000000024, 0
330, 41, 29, 45, 0.043125000000000024, 0
329, 41, 29, 45, 0.043125000000000024, 0
328, 41, 29, 45, 0.043125000000000024, 0
327, 41, 29, 45, 0.043125000000000024, 0
326, 41, 29, 45, 0.043125000000000024, 0
325, 41, 29, 45, 0.043125000000000024, 0
324, 41, 29, 45, 0.043125000000000024, 0
323, 41, 29, 45, 0.043125000000000024, 0
322, 41, 29, 45, 0.043125000000000024, 0
321, 41, 29, 45, 0.043125000000000024, 0
470, 41, 29, 45, 0.043125000000000024, 1
469, 41, 29, 45, 0.043125000000000024, 0
468, 41, 29, 45, 0.043125000000000024, 0
467, 41, 29, 45, 0.043125000000000024, 0
466, 41, 29, 45, 0.043125000000000024, 0
465, 41, 29, 45, 0.043125000000000024, 0
464, 41, 29, 45, 0.043125000000000024, 0
463, 41, 29, 45, 0.043125000000000024, 0
462, 41, 29, 45, 0.043125000000000024, 0
461, 41, 29, 45, 0.043125000000000024, 0
460, 41, 29, 45, 0.043125000000000024, 0
459, 41, 29, 45, 0.043125000000000024, 0
458, 41, 29, 45, 0.043125000000000024, 0
457, 41, 29, 45, 0.043125000000000024, 0
456, 41, 29, 45, 0.043125000000000024, 0
455, 41, 29, 45, 0.043125000000000024, 0
454, 41, 29, 45, 0.043125000000000024, 0
453, 41, 29, 45, 0.043125000000000024, 0
452, 41, 29, 45, 0.043125000000000024, 0
451, 41, 29, 45, 0.043125000000000024, 0
450, 41, 29, 45, 0.043125000000000024, 0
449, 41, 29, 45, 0.043125000000000024, 0
448, 41, 29, 45, 0.043125000000000024, 0
447, 41, 29, 45, 0.043125000000000024, 0
446, 41, 29, 45, 0.043125000000000024, 0
445, 41, 29, 45, 0.043125000000000024, 0
444, 41, 29, 45, 0.043125000000000024, 0
443, 41, 29, 45, 0.043125000000000024, 0
442, 41, 29, 45, 0.043125000000000024, 0
441, 41, 29, 45, 0.043125000000000024, 0
440, 41, 29, 45, 0.043125000000000024, 0
439, 41, 29, 45, 0.043125000000000024, 0
438, 41, 29, 45, 0.043125000000000024, 0
437, 41, 29, 45, 0.043125000000000024, 0
436, 41, 29, 45, 0.043125000000000024, 0
435, 41, 29, 45, 0.043125000000000024, 0
434, 41, 29, 45, 0.043125000000000024, 0
433, 41, 29, 45, 0.043125000000000024, 0
432, 41, 29, 45, 0.043125000000000024, 0
431, 41, 29, 45, 0.043125000000000024, 0
430, 41, 29, 45, 0.043125000000000024, 0
429, 41, 29, 45, 0.043125000000000024, 0
428, 41, 29, 45, 0.043125000000000024, 0
427, 41, 29, 45, 0.043125000000000024, 0
426, 41, 29, 45, 0.043125000000000024, 0
425, 41, 29, 45, 0.043125000000000024, 0
424, 41, 29, 45, 0.043125000000000024, 0
423, 41, 29, 45, 0.043125000000000024, 0
422, 41, 29, 45, 0.043125000000000024, 0
421, 41, 29, 45, 0.043125000000000024, 0
420, 41, 29, 45, 0.043125000000000024, 0
419, 41, 29, 45, 0.043125000000000024, 0
418, 41, 29, 45, 0.043125000000000024, 0
417, 41, 29, 45, 0.043125000000000024, 0
416, 41, 29, 45, 0.043125000000000024, 0
415, 41, 29, 45, 0.043125000000000024, 0
414, 41, 29, 45, 0.043125000000000024, 0
413, 41, 29, 45, 0.043125000000000024, 0
412, 41, 29, 45, 0.043125000000000024, 0
411, 41, 29, 45, 0.043125000000000024, 0
410, 41, 29, 45, 0.043125000000000024, 0
409, 41, 29, 45, 0.043125000000000024, 0
408, 41, 29, 45, 0.043125000000000024, 0
407, 41, 29, 45, 0.043125000000000024, 0
406, 41, 29, 45, 0.043125000000000024, 0
405, 41, 29, 45, 0.043125000000000024, 0
404, 41, 29, 45, 0.043125000000000024, 0
403, 41, 29, 45, 0.043125000000000024, 0
402, 41, 29, 45, 0.043125000000000024, 0
401, 41, 29, 45, 0.043125000000000024, 0
400, 41, 29, 45, 0.043125000000000024, 0
399, 41, 29, 45, 0.043125000000000024, 0
398, 41, 29, 45, 0.043125000000000024, 0
397, 41, 29, 45, 0.043125000000000024, 0
396, 41, 29, 45, 0.043125000000000024, 0
395, 41, 29, 45, 0.043125000000000024, 0
394, 41, 29, 45, 0.043125000000000024, 0
393, 41, 29, 45, 0.043125000000000024, 0
392, 41, 29, 45, 0.043125000000000024, 0
391, 41, 29, 45, 0.043125000000000024, 0
390, 41, 29, 45, 0.043125000000000024, 0
389, 41, 29, 45, 0.043125000000000024, 0
388, 41, 29, 45, 0.043125000000000024, 0
387, 41, 29, 45, 0.043125000000000024, 0
386, 41, 29, 45, 0.043125000000000024, 0
385, 41, 29, 45, 0.043125000000000024, 0
384, 41, 29, 45, 0.043125000000000024, 0
383, 41, 29, 45, 0.043125000000000024, 0
382, 41, 29, 45, 0.043125000000000024, 0
381, 41, 29, 45, 0.043125000000000024, 0
380, 41, 29, 45, 0.043125000000000024, 0
379, 41, 29, 45, 0.043125000000000024, 0
378, 41, 29, 45, 0.043125000000000024, 0
377, 41, 29, 45, 0.043125000000000024, 0
376, 41, 29, 45, 0.043125000000000024, 0
375, 41, 29, 45, 0.043125000000000024, 0
374, 41, 29, 45, 0.043125000000000024, 0
373, 41, 29, 45, 0.043125000000000024, 0
372, 41, 29, 45, 0.043125000000000024, 0
371, 41, 29, 45, 0.043125000000000024, 0
370, 41, 29, 45, 0.043125000000000024, 0
369, 41, 29, 45, 0.043125000000000024, 0
368, 41, 29, 45, 0.043125000000000024, 0
367, 41, 29, 45, 0.043125000000000024, 0
366, 41, 29, 45, 0.043125000000000024, 0
365, 41, 29, 45, 0.043125000000000024, 0
364, 41, 29, 45, 0.043125000000000024, 0
363, 41, 29, 45, 0.043125000000000024, 0
362, 41, 29, 45, 0.043125000000000024, 0
361, 41, 29, 45, 0.043125000000000024, 0
360, 41, 29, 45, 0.043125000000000024, 0
359, 41, 29, 45, 0.043125000000000024, 0
358, 41, 29, 45, 0.043125000000000024, 0
357, 41, 29, 45, 0.043125000000000024, 0
356, 41, 29, 45, 0.043125000000000024, 0
355, 41, 29, 45, 0.043125000000000024, 0
354, 41, 29, 45, 0.043125000000000024, 0
353, 41, 29, 45, 0.043125000000000024, 0
352, 41, 29, 45, 0.043125000000000024, 0
351, 41, 29, 45, 0.043125000000000024, 0
350, 41, 29, 45, 0.043125000000000024, 0
349, 41, 29, 45, 0.043125000000000024, 0
348, 41, 29, 45, 0.043125000000000024, 0
347, 41, 29, 45, 0.043125000000000024, 0
346, 41, 29, 45, 0.043125000000000024, 0
345, 41, 29, 45, 0.043125000000000024, 0
344, 41, 29, 45, 0.043125000000000024, 0
343, 41, 29, 45, 0.043125000000000024, 0
342, 41, 29, 45, 0.043125000000000024, 0
341, 41, 29, 45, 0.043125000000000024, 0
340, 41, 29, 45, 0.043125000000000024, 0
339, 41, 29, 45, 0.043125000000000024, 0
338, 41, 29, 45, 0.043125000000000024, 0
337, 41, 29, 45, 0.043125000000000024, 0
336, 41, 29, 45, 0.043125000000000024, 0
335, 41, 29, 45, 0.043125000000000024, 0
334, 41, 29, 45, 0.043125000000000024, 0
333, 41, 29, 45, 0.043125000000000024, 0
332, 41, 29, 45, 0.043125000000000024, 0
331, 41, 29, 45, 0.043125000000000024, 0
330, 41, 29, 45, 0.043125000000000024, 0
329, 41, 29, 45, 0.043125000000000024, 0
328, 41, 29, 45, 0.043125000000000024, 0
327, 41, 29, 45, 0.043125000000000024, 0
326, 41, 29, 45, 0.043125000000000024, 0
325, 41, 29, 45, 0.043125000000000024, 0
324, 41, 29, 45, 0.043125000000000024, 0
323, 41, 29, 45, 0.043125000000000024, 0
322, 41, 29, 45, 0.043125000000000024, 0
321, 41, 29, 45, 0.043125000000000024, 0
320, 41, 29, 45, 0.043125000000000024, 0
319, 41, 29, 45, 0.043125000000000024, 0
318, 41, 29, 45, 0.043125000000000024, 0
317, 41, 29, 45, 0.043125000000000024, 0
466, 41, 29, 45, 0.043125000000000024, 1
465, 41, 29, 45, 0.043125000000000024, 0
464, 41, 29, 45, 0.043125000000000024, 0
463, 41, 29, 45, 0.043125000000000024, 0
462, 41, 29, 45, 0.043125000000000024, 0
461, 41, 29, 45, 0.043125000000000024, 0
460, 41, 29, 45, 0.043125000000000024, 0
459, 41, 29, 45, 0.043125000000000024, 0
458, 41, 29, 45, 0.043125000000000024, 0
457, 41, 29, 45, 0.043125000000000024, 0
456, 41, 29, 45, 0.043125000000000024, 0
455, 41, 29, 45, 0.043125000000000024, 0
454, 41, 29, 45, 0.043125000000000024, 0
453, 41, 29, 45, 0.043125000000000024, 0
452, 41, 29, 45, 0.043125000000000024, 0
451, 41, 29, 45, 0.043125000000000024, 0
450, 41, 29, 45, 0.043125000000000024, 0
449, 41, 29, 45, 0.043125000000000024, 0
448, 41, 29, 45, 0.043125000000000024, 0
447, 41, 29, 45, 0.043125000000000024, 0
446, 41, 29, 45, 0.043125000000000024, 0
445, 41, 29, 45, 0.043125000000000024, 0
444, 41, 29, 45, 0.043125000000000024, 0
443, 41, 29, 45, 0.043125000000000024, 0
442, 41, 29, 45, 0.043125000000000024, 0
441, 41, 29, 45, 0.043125000000000024, 0
440, 41, 29, 45, 0.043125000000000024, 0
439, 41, 29, 45, 0.043125000000000024, 0
438, 41, 29, 45, 0.043125000000000024, 0
437, 41, 29, 45, 0.043125000000000024, 0
436, 41, 29, 45, 0.043125000000000024, 0
435, 41, 29, 45, 0.043125000000000024, 0
434, 41, 29, 45, 0.043125000000000024, 0
433, 41, 29, 45, 0.043125000000000024, 0
432, 41, 29, 45, 0.043125000000000024, 0
431, 41, 29, 45, 0.043125000000000024, 0
430, 41, 29, 45, 0.043125000000000024, 0
429, 41, 29, 45, 0.043125000000000024, 0
